Country Name,Country Code,Series Name,Series Code,2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Madagascar,MDG,"School enrollment, primary (% net)",SE.PRM.NENR,..,..,95.60378,..,..
Madagascar,MDG,"School enrollment, secondary (% net)",SE.SEC.NENR,30.14792,29.12022,29.84739,..,..
Madagascar,MDG,"School enrollment, tertiary (% gross)",SE.TER.ENRR,4.825500011,5.284530163,5.350490093,..,..
Madagascar,MDG,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,33.138,32.897,32.657,..,..
Madagascar,MDG,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,4.184,4.13,4.077,..,..
Madagascar,MDG,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,8.539999962,8.590000153,8.680000305,8.729999542,..
Madagascar,MDG,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,25.68000031,26.15999985,26.63999939,27.14999962,..
Madagascar,MDG,"Part time employment, total (% of total employment)",SL.TLF.PART.ZS,..,..,..,..,..
Madagascar,MDG,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,89.22000122,88.95999908,88.19000244,87.83999634,..
Madagascar,MDG,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,1.75999999,1.730000019,1.690000057,1.669999957,1.919999957
Malawi,MWI,"School enrollment, primary (% net)",SE.PRM.NENR,..,..,..,..,..
Malawi,MWI,"School enrollment, secondary (% net)",SE.SEC.NENR,32.95718,..,34.23885,..,..
Malawi,MWI,"School enrollment, tertiary (% gross)",SE.TER.ENRR,..,..,..,..,..
Malawi,MWI,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,35.163,34.593,34.118,..,..
Malawi,MWI,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,4.407,4.302,4.209,..,..
Malawi,MWI,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,5.559999943,5.5,5.429999828,5.369999886,..
Malawi,MWI,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,17.32999992,17.64999962,17.93000031,18.27000046,..
Malawi,MWI,"Part time employment, total (% of total employment)",SL.TLF.PART.ZS,..,..,..,..,..
Malawi,MWI,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,61.63999939,61.79000092,61.93999863,62.09999847,..
Malawi,MWI,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,5.789999962,5.699999809,5.619999886,5.559999943,5.989999771
Malaysia,MYS,"School enrollment, primary (% net)",SE.PRM.NENR,99.82064,99.64564,..,..,..
Malaysia,MYS,"School enrollment, secondary (% net)",SE.SEC.NENR,73.40114,74.39817,72.21113,..,..
Malaysia,MYS,"School enrollment, tertiary (% gross)",SE.TER.ENRR,46.76210022,43.71517944,45.1253891,43.06161118,..
Malaysia,MYS,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,16.957,16.867,16.752,..,..
Malaysia,MYS,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.037,2.019,2.001,..,..
Malaysia,MYS,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,27.48999977,27.71999931,27.11000061,27.01000023,..
Malaysia,MYS,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,61.13999939,60.99000168,62.25999832,62.72000122,..
Malaysia,MYS,"Part time employment, total (% of total employment)",SL.TLF.PART.ZS,11.60999966,..,..,10.97999954,..
Malaysia,MYS,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,25.62999916,26.02000046,27.57999992,27.39999962,..
Malaysia,MYS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,3.440000057,3.410000086,3.299999952,3.309999943,4.550000191
Maldives,MDV,"School enrollment, primary (% net)",SE.PRM.NENR,96.25735,95.4151,..,..,..
Maldives,MDV,"School enrollment, secondary (% net)",SE.SEC.NENR,..,..,..,..,..
Maldives,MDV,"School enrollment, tertiary (% gross)",SE.TER.ENRR,..,31.22359085,..,..,..
Maldives,MDV,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,15.641,14.891,14.199,..,..
Maldives,MDV,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.947,1.906,1.87,..,..
Maldives,MDV,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,18.76000023,18.85000038,19.12000084,19.12999916,..
Maldives,MDV,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,72.01000214,72.19000244,72.26000214,72.55000305,..
Maldives,MDV,"Part time employment, total (% of total employment)",SL.TLF.PART.ZS,19.31999969,..,..,..,..
Maldives,MDV,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,23.70000076,23.46999931,23.23999977,23.04999924,..
Maldives,MDV,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,6.119999886,6,5.900000095,5.820000172,7.179999828
Mali,MLI,"School enrollment, primary (% net)",SE.PRM.NENR,56.98024,61.27746,58.94142,..,..
Mali,MLI,"School enrollment, secondary (% net)",SE.SEC.NENR,32.53744,29.34611,29.92706,..,..
Mali,MLI,"School enrollment, tertiary (% gross)",SE.TER.ENRR,..,..,..,..,..
Mali,MLI,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,42.638,42.078,41.543,..,..
Mali,MLI,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,6.057,5.968,5.877,..,..
Mali,MLI,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,6.71999979,8.239999771,7.659999847,7.559999943,..
Mali,MLI,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,28.37999916,28.62999916,29.34000015,30,..
Mali,MLI,"Part time employment, total (% of total employment)",SL.TLF.PART.ZS,19.42000008,..,16.11000061,..,..
Mali,MLI,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,81.02999878,80.45999908,81.04000092,80.37999725,..
Mali,MLI,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,7.599999905,7.409999847,7.309999943,7.239999771,7.5
Malta,MLT,"School enrollment, primary (% net)",SE.PRM.NENR,98.46075,99.53764,..,..,..
Malta,MLT,"School enrollment, secondary (% net)",SE.SEC.NENR,89.55552,92.96077,..,..,..
Malta,MLT,"School enrollment, tertiary (% gross)",SE.TER.ENRR,48.60340881,54.25991821,59.25175858,..,..
Malta,MLT,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,9.8,9.2,9.2,..,..
Malta,MLT,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.37,1.26,1.23,..,..
Malta,MLT,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,19.86000061,19.80999947,18.60000038,18.92000008,..
Malta,MLT,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,78.97000122,79.19999695,80.41000366,80.06999969,..
Malta,MLT,"Part time employment, total (% of total employment)",SL.TLF.PART.ZS,31.93000031,36.77000046,34.27999878,28.98999977,..
Malta,MLT,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,14.11999989,14.93000031,14.35999966,15.69999981,..
Malta,MLT,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,4.690000057,4,3.660000086,3.400000095,4.090000153
Marshall Islands,MHL,"School enrollment, primary (% net)",SE.PRM.NENR,73.15121,..,..,..,..
Marshall Islands,MHL,"School enrollment, secondary (% net)",SE.SEC.NENR,55.85237,..,..,..,..
Marshall Islands,MHL,"School enrollment, tertiary (% gross)",SE.TER.ENRR,..,..,..,25.82278061,..
Marshall Islands,MHL,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,..,..,..,..,..
Marshall Islands,MHL,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,..,..,..,..,..
Marshall Islands,MHL,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,..,..,..,..,..
Marshall Islands,MHL,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,..,..,..,..,..
Marshall Islands,MHL,"Part time employment, total (% of total employment)",SL.TLF.PART.ZS,..,..,..,..,..
Marshall Islands,MHL,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,..,..,..,..,..
Marshall Islands,MHL,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..,..,..,..,..
Mauritania,MRT,"School enrollment, primary (% net)",SE.PRM.NENR,73.11291,77.82357,79.5744,..,..
Mauritania,MRT,"School enrollment, secondary (% net)",SE.SEC.NENR,27.46113,28.18691,30.97658,..,..
Mauritania,MRT,"School enrollment, tertiary (% gross)",SE.TER.ENRR,5.352479935,4.999120235,5.002089977,5.763249874,..
Mauritania,MRT,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,34.569,34.132,33.694,..,..
Mauritania,MRT,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,4.679,4.619,4.561,..,..
Mauritania,MRT,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,17.77000046,17.77000046,17.67000008,17.61000061,..
Mauritania,MRT,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,49.68000031,50.25,50.81000137,51.56000137,..
Mauritania,MRT,"Part time employment, total (% of total employment)",SL.TLF.PART.ZS,..,..,..,..,..
Mauritania,MRT,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,57.22999954,57.31000137,57.06000137,56.16999817,..
Mauritania,MRT,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,10.31000042,10.34000015,10.22000027,10.13000011,10.65999985
Mauritius,MUS,"School enrollment, primary (% net)",SE.PRM.NENR,94.94084,95.80694,94.80512,..,..
Mauritius,MUS,"School enrollment, secondary (% net)",SE.SEC.NENR,84.30625,84.54626,84.30832,..,..
Mauritius,MUS,"School enrollment, tertiary (% gross)",SE.TER.ENRR,38.84852982,40.59603882,..,..,..
Mauritius,MUS,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,10.4,10.7,10.2,..,..
Mauritius,MUS,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.4,1.44,1.41,..,..
Mauritius,MUS,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,25.42000008,24.72999954,24.11000061,23.68000031,..
Mauritius,MUS,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,67.91000366,68.83000183,69.69000244,70.34999847,..
Mauritius,MUS,"Part time employment, total (% of total employment)",SL.TLF.PART.ZS,35.81999969,32.91999817,40.52999878,34.40999985,..
Mauritius,MUS,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,20.57999992,20.60000038,19.75,19.5,..
Mauritius,MUS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,6.809999943,6.75,6.429999828,6.360000134,7.110000134
Mexico,MEX,"School enrollment, primary (% net)",SE.PRM.NENR,95.69118,95.30064,..,..,..
Mexico,MEX,"School enrollment, secondary (% net)",SE.SEC.NENR,81.22278,81.15596,..,..,..
Mexico,MEX,"School enrollment, tertiary (% gross)",SE.TER.ENRR,38.43338013,40.22895813,41.52280045,..,..
Mexico,MEX,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,18.245,17.918,17.602,..,..
Mexico,MEX,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.186,2.157,2.129,..,..
Mexico,MEX,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,25.75,26.01000023,26.12999916,25.54999924,..
Mexico,MEX,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,61.15000153,60.86999893,61.06000137,61.97000122,..
Mexico,MEX,"Part time employment, total (% of total employment)",SL.TLF.PART.ZS,26.12999916,25.39999962,25.19000053,26.07999992,..
Mexico,MEX,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,31.65999985,31.45000076,31.63999939,31.95000076,..
Mexico,MEX,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,3.859999895,3.420000076,3.279999971,3.480000019,4.710000038
"Micronesia, Fed. Sts.",FSM,"School enrollment, primary (% net)",SE.PRM.NENR,..,..,..,..,..
"Micronesia, Fed. Sts.",FSM,"School enrollment, secondary (% net)",SE.SEC.NENR,..,..,..,..,..
"Micronesia, Fed. Sts.",FSM,"School enrollment, tertiary (% gross)",SE.TER.ENRR,..,..,..,..,..
"Micronesia, Fed. Sts.",FSM,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,23.069,22.937,22.82,..,..
"Micronesia, Fed. Sts.",FSM,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,3.145,3.098,3.053,..,..
"Micronesia, Fed. Sts.",FSM,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,..,..,..,..,..
"Micronesia, Fed. Sts.",FSM,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,..,..,..,..,..
"Micronesia, Fed. Sts.",FSM,"Part time employment, total (% of total employment)",SL.TLF.PART.ZS,..,..,..,..,..
"Micronesia, Fed. Sts.",FSM,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,..,..,..,..,..
"Micronesia, Fed. Sts.",FSM,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..,..,..,..,..
Moldova,MDA,"School enrollment, primary (% net)",SE.PRM.NENR,86.88255,86.50643,86.31417,..,..
Moldova,MDA,"School enrollment, secondary (% net)",SE.SEC.NENR,76.59364,77.85475,77.95594,..,..
Moldova,MDA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,41.12171173,41.08351898,39.82123947,39.21459961,..
Moldova,MDA,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,10.445,10.274,10.1,..,..
Moldova,MDA,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.259,1.259,1.262,..,..
Moldova,MDA,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,17.13999939,16.64999962,19.40999985,21.71999931,..
Moldova,MDA,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,49.15999985,51.02000046,56.13999939,57.31999969,..
Moldova,MDA,"Part time employment, total (% of total employment)",SL.TLF.PART.ZS,..,..,25.78000069,..,..
Moldova,MDA,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,37.00999832,34.81999969,33.31000137,31.04000092,..
Moldova,MDA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,4.190000057,4.099999905,4.110000134,5.099999905,4.710000038
Monaco,MCO,"School enrollment, primary (% net)",SE.PRM.NENR,..,..,..,..,..
Monaco,MCO,"School enrollment, secondary (% net)",SE.SEC.NENR,..,..,..,..,..
Monaco,MCO,"School enrollment, tertiary (% gross)",SE.TER.ENRR,..,..,..,..,..
Monaco,MCO,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,7.8,..,5.9,..,..
Monaco,MCO,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,..,..,..,..,..
Monaco,MCO,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,..,..,..,..,..
Monaco,MCO,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,..,..,..,..,..
Monaco,MCO,"Part time employment, total (% of total employment)",SL.TLF.PART.ZS,..,..,..,..,..
Monaco,MCO,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,..,..,..,..,..
Monaco,MCO,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..,..,..,..,..
Mongolia,MNG,"School enrollment, primary (% net)",SE.PRM.NENR,97.82071,97.86929,97.69756,..,..
Mongolia,MNG,"School enrollment, secondary (% net)",SE.SEC.NENR,..,..,..,..,..
Mongolia,MNG,"School enrollment, tertiary (% gross)",SE.TER.ENRR,64.0191803,64.16362,65.59544373,..,..
Mongolia,MNG,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,25.425,24.833,24.131,..,..
Mongolia,MNG,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.923,2.914,2.895,..,..
Mongolia,MNG,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,18.98999977,19.21999931,20.61000061,21.57999992,..
Mongolia,MNG,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,50.65000153,52,52.72999954,53.11000061,..
Mongolia,MNG,"Part time employment, total (% of total employment)",SL.TLF.PART.ZS,15.61999989,15.52999973,14.47000027,7.760000229,..
Mongolia,MNG,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,48.29999924,50.09999847,48.88000107,48.52999878,..
Mongolia,MNG,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,7.239999771,6.360000134,5.380000114,5.309999943,4.329999924
Montenegro,MNE,"School enrollment, primary (% net)",SE.PRM.NENR,93.60274,95.71483,96.54847,..,..
Montenegro,MNE,"School enrollment, secondary (% net)",SE.SEC.NENR,90.05336,89.33592,89.07485,..,..
Montenegro,MNE,"School enrollment, tertiary (% gross)",SE.TER.ENRR,56.84529114,58.18561935,56.08097076,54.17481995,..
Montenegro,MNE,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,11.804,11.775,11.732,..,..
Montenegro,MNE,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.73,1.738,1.745,..,..
Montenegro,MNE,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,17.46999931,17.07999992,18.89999962,19.40999985,..
Montenegro,MNE,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,74.79000092,74.98000336,73.08000183,73.44000244,..
Montenegro,MNE,"Part time employment, total (% of total employment)",SL.TLF.PART.ZS,10.42000008,10.02999973,9.050000191,8.729999542,..
Montenegro,MNE,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,21.46999931,21.96999931,21.86000061,20.59000015,..
Montenegro,MNE,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,17.71999931,16.06999969,15.18000031,15.11999989,15.85999966
Morocco,MAR,"School enrollment, primary (% net)",SE.PRM.NENR,94.61489,96.89422,99.09904,..,..
Morocco,MAR,"School enrollment, secondary (% net)",SE.SEC.NENR,..,63.46699,64.4924,..,..
Morocco,MAR,"School enrollment, tertiary (% gross)",SE.TER.ENRR,31.9865799,33.78467941,35.93592834,38.54533005,..
Morocco,MAR,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,19.868,19.399,18.937,..,..
Morocco,MAR,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.489,2.451,2.415,..,..
Morocco,MAR,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,22.25,22.65999985,22.87999916,23.09000015,..
Morocco,MAR,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,41.79000092,42.31999969,42.97999954,43.65999985,..
Morocco,MAR,"Part time employment, total (% of total employment)",SL.TLF.PART.ZS,..,..,..,..,..
Morocco,MAR,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,51.27999878,50.31999969,49.41999817,48.56000137,..
Morocco,MAR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,9.300000191,9.18999958,9.079999924,9.010000229,10.14999962
Mozambique,MOZ,"School enrollment, primary (% net)",SE.PRM.NENR,90.76644,89.87354,93.92934,..,..
Mozambique,MOZ,"School enrollment, secondary (% net)",SE.SEC.NENR,..,..,..,..,..
Mozambique,MOZ,"School enrollment, tertiary (% gross)",SE.TER.ENRR,7.243690014,7.122710228,7.312550068,..,..
Mozambique,MOZ,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,38.236,37.876,37.52,..,..
Mozambique,MOZ,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,4.992,4.922,4.852,..,..
Mozambique,MOZ,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,8.029999733,8.25,8.449999809,8.590000153,..
Mozambique,MOZ,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,20.40999985,20.70000076,20.95999908,21.19000053,..
Mozambique,MOZ,"Part time employment, total (% of total employment)",SL.TLF.PART.ZS,..,..,..,..,..
Mozambique,MOZ,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,85.31999969,84.5,84.23999786,84.27999878,..
Mozambique,MOZ,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,3.380000114,3.309999943,3.24000001,3.190000057,3.390000105
Myanmar,MMR,"School enrollment, primary (% net)",SE.PRM.NENR,..,97.66256,97.93192,..,..
Myanmar,MMR,"School enrollment, secondary (% net)",SE.SEC.NENR,56.31635,59.62371,64.05857,..,..
Myanmar,MMR,"School enrollment, tertiary (% gross)",SE.TER.ENRR,..,..,18.81594086,..,..
Myanmar,MMR,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,17.861,17.703,17.552,..,..
Myanmar,MMR,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.182,2.168,2.154,..,..
Myanmar,MMR,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,16.36000061,15.93999958,17.27000046,16.94000053,..
Myanmar,MMR,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,32.43999863,33.45000076,34.56000137,34.20999908,..
Myanmar,MMR,"Part time employment, total (% of total employment)",SL.TLF.PART.ZS,..,12.07999992,15.90999985,13.97000027,..
Myanmar,MMR,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,63.97999954,63.24000168,65.58999634,64.91999817,..
Myanmar,MMR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,1.139999986,1.559999943,0.870000005,0.5,1.789999962
Namibia,NAM,"School enrollment, primary (% net)",SE.PRM.NENR,..,97.34142,97.48892,..,..
Namibia,NAM,"School enrollment, secondary (% net)",SE.SEC.NENR,..,..,..,..,..
Namibia,NAM,"School enrollment, tertiary (% gross)",SE.TER.ENRR,22.05948067,22.88816071,..,..,..
Namibia,NAM,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,29.534,29.105,28.639,..,..
Namibia,NAM,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,3.496,3.447,3.396,..,..
Namibia,NAM,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,19.32999992,17.65999985,16.21999931,16.39999962,..
Namibia,NAM,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,60.59999847,60.97999954,61.18999863,61.75,..
Namibia,NAM,"Part time employment, total (% of total employment)",SL.TLF.PART.ZS,20.81999969,..,25.61000061,..,..
Namibia,NAM,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,29.63999939,33.43999863,37.54999924,38.36999893,..
Namibia,NAM,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,23.35000038,21.56999969,19.87999916,19.75,20.35000038
Nauru,NRU,"School enrollment, primary (% net)",SE.PRM.NENR,93.69858,..,..,..,..
Nauru,NRU,"School enrollment, secondary (% net)",SE.SEC.NENR,71.80984,..,..,..,..
Nauru,NRU,"School enrollment, tertiary (% gross)",SE.TER.ENRR,..,..,..,..,..
Nauru,NRU,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,..,..,..,..,..
Nauru,NRU,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,..,..,..,..,..
Nauru,NRU,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,..,..,..,..,..
Nauru,NRU,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,..,..,..,..,..
Nauru,NRU,"Part time employment, total (% of total employment)",SL.TLF.PART.ZS,..,..,..,..,..
Nauru,NRU,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,..,..,..,..,..
Nauru,NRU,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..,..,..,..,..
Nepal,NPL,"School enrollment, primary (% net)",SE.PRM.NENR,98.18273,96.33409,..,96.2984,..
Nepal,NPL,"School enrollment, secondary (% net)",SE.SEC.NENR,55.37494,57.51369,..,61.87253,..
Nepal,NPL,"School enrollment, tertiary (% gross)",SE.TER.ENRR,11.62351036,11.59123039,12.41086006,13.32682991,..
Nepal,NPL,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,20.515,20.196,19.887,..,..
Nepal,NPL,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.027,1.967,1.917,..,..
Nepal,NPL,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,14.05000019,14.47999954,14.81000042,15.10999966,..
Nepal,NPL,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,19.29000092,19.70999908,20.11000061,20.52000046,..
Nepal,NPL,"Part time employment, total (% of total employment)",SL.TLF.PART.ZS,..,31.20000076,..,..,..
Nepal,NPL,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,79.15000153,78.51999664,77.95999908,77.33999634,..
Nepal,NPL,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,3.049999952,2.970000029,2.900000095,2.849999905,4.440000057
Netherlands,NLD,"School enrollment, primary (% net)",SE.PRM.NENR,97.32553,98.64765,..,..,..
Netherlands,NLD,"School enrollment, secondary (% net)",SE.SEC.NENR,93.17266,93.16439,..,..,..
Netherlands,NLD,"School enrollment, tertiary (% gross)",SE.TER.ENRR,80.36483765,84.98045349,87.09784698,..,..
Netherlands,NLD,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,10.1,9.9,9.7,..,..
Netherlands,NLD,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.66,1.62,1.59,..,..
Netherlands,NLD,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,16.47999954,16.52000046,16.17000008,16.11000061,..
Netherlands,NLD,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,81.25,81.20999908,81.73000336,81.80999756,..
Netherlands,NLD,"Part time employment, total (% of total employment)",SL.TLF.PART.ZS,55.56000137,55.61000061,56.65999985,56.15000153,..
Netherlands,NLD,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,16.80999947,16.73999977,16.69000053,16.62000084,..
Netherlands,NLD,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,6.010000229,4.840000153,3.829999924,3.380000114,4.090000153
New Caledonia,NCL,"School enrollment, primary (% net)",SE.PRM.NENR,..,..,..,..,..
New Caledonia,NCL,"School enrollment, secondary (% net)",SE.SEC.NENR,..,..,..,..,..
